unit_id,centroid_lat,centroid_lon,nearest_library,library_lat,library_lon,distance_km,time_min,method
grid_R034_C084,23.03933536536621,120.43649580715824,左鎮區圖書館,23.056394,120.408727,4.1551,12.266666666666667,osrm_driving
grid_R034_C085,23.0393526696868,120.44137445153814,左鎮區圖書館,23.056394,120.408727,4.9399,11.605,osrm_driving
grid_R034_C086,23.0393698235573,120.44625310060826,南化區圖書館,23.045724,120.480301,5.0295,9.0,osrm_driving
grid_R034_C087,23.039386826977132,120.45113175432768,南化區圖書館,23.045724,120.480301,5.0295,6.605,osrm_driving
grid_R034_C088,23.03940367994572,120.45601041265546,南化區圖書館,23.045724,120.480301,5.0854,8.858333333333333,osrm_driving
grid_R034_C089,23.03942038246248,120.4608890755506,南化區圖書館,23.045724,120.480301,5.132899999999999,8.918333333333333,osrm_driving
grid_R034_C090,23.03943693452685,120.46576774297222,南化區圖書館,23.045724,120.480301,2.3553,7.046666666666667,osrm_driving
grid_R034_C091,23.039453336138273,120.47064641487928,南化區圖書館,23.045724,120.480301,2.1808,7.3983333333333325,osrm_driving
grid_R034_C092,23.03946958729619,120.47552509123088,南化區圖書館,23.045724,120.480301,1.0291,3.1983333333333333,osrm_driving
grid_R034_C093,23.03948568800003,120.48040377198603,南化區圖書館,23.045724,120.480301,1.4621,2.908333333333333,osrm_driving
grid_R034_C094,23.039501638249273,120.4852824571038,南化區圖書館,23.045724,120.480301,1.7633,3.565,osrm_driving
grid_R034_C095,23.03951743804336,120.49016114654324,南化區圖書館,23.045724,120.480301,2.5366999999999997,5.010000000000001,osrm_driving
grid_R034_C096,23.039533087381756,120.49503984026336,南化區圖書館,23.045724,120.480301,3.0351999999999997,6.9,osrm_driving
grid_R034_C097,23.039548586263923,120.49991853822324,南化區圖書館,23.045724,120.480301,3.6739,10.973333333333333,osrm_driving
grid_R034_C098,23.03956393468935,120.50479724038188,南化區圖書館,23.045724,120.480301,5.8465,14.143333333333334,osrm_driving
grid_R034_C099,23.039579132657504,120.50967594669838,南化區圖書館,23.045724,120.480301,4.59,12.8,osrm_driving
grid_R034_C100,23.039594180167867,120.51455465713174,南化區圖書館,23.045724,120.480301,8.379700000000001,14.638333333333332,osrm_driving
grid_R035_C006,23.04203687799886,120.05594790076742,土城圖書館,23.066305,120.126709,7.954899999999999,17.168333333333333,osrm_driving
grid_R035_C007,23.042065921540313,120.06082621565724,土城圖書館,23.066305,120.126709,7.954899999999999,17.168333333333333,osrm_driving
grid_R035_C008,23.042094814660143,120.06570453843204,土城圖書館,23.066305,120.126709,7.9615,17.185,osrm_driving
grid_R035_C009,23.042123557357375,120.0705828690509,土城圖書館,23.066305,120.126709,8.282399999999999,17.956666666666667,osrm_driving
grid_R035_C010,23.04215214963103,120.07546120747286,土城圖書館,23.066305,120.126709,7.9043,18.956666666666667,osrm_driving
grid_R035_C011,23.042180591480136,120.080339553657,土城圖書館,23.066305,120.126709,7.0844,17.628333333333334,osrm_driving
grid_R035_C012,23.042208882903715,120.08521790756238,土城圖書館,23.066305,120.126709,7.6005,19.69333333333333,osrm_driving
grid_R035_C013,23.042237023900817,120.09009626914808,土城圖書館,23.066305,120.126709,5.8695,14.626666666666669,osrm_driving
grid_R035_C014,23.04226501447048,120.09497463837312,土城圖書館,23.066305,120.126709,5.3918,13.855,osrm_driving
grid_R035_C015,23.042292854611755,120.0998530151966,土城圖書館,23.066305,120.126709,5.620100000000001,14.768333333333334,osrm_driving
grid_R035_C016,23.042320544323697,120.10473139957756,土城圖書館,23.066305,120.126709,4.360600000000001,11.908333333333331,osrm_driving
grid_R035_C017,23.04234808360536,120.1096097914751,土城圖書館,23.066305,120.126709,4.1427,11.036666666666669,osrm_driving
grid_R035_C018,23.0423754724558,120.1144881908482,土城圖書館,23.066305,120.126709,4.243600000000001,11.485,osrm_driving
grid_R035_C019,23.04240271087411,120.119366597656,土城圖書館,23.066305,120.126709,5.637899999999999,10.915,osrm_driving
grid_R035_C020,23.04242979885934,120.12424501185752,土城圖書館,23.066305,120.126709,5.8826,11.893333333333334,osrm_driving
grid_R035_C021,23.04245673641058,120.12912343341182,土城圖書館,23.066305,120.126709,5.1406,11.201666666666666,osrm_driving
grid_R035_C022,23.042483523526908,120.13400186227796,土城圖書館,23.066305,120.126709,3.7424,5.876666666666667,osrm_driving
grid_R035_C023,23.042510160207428,120.13888029841505,土城圖書館,23.066305,120.126709,4.1892,7.296666666666667,osrm_driving
grid_R035_C024,23.042536646451214,120.14375874178204,土城圖書館,23.066305,120.126709,4.1594,7.178333333333333,osrm_driving
grid_R035_C025,23.042562982257376,120.14863719233809,土城圖書館,23.066305,120.126709,4.7683,7.2266666666666675,osrm_driving
grid_R035_C026,23.042589167625017,120.15351565004218,土城圖書館,23.066305,120.126709,4.3008999999999995,5.95,osrm_driving
grid_R035_C027,23.042615202553247,120.15839411485344,安南圖書館,23.047222,120.18481,3.1653,5.8133333333333335,osrm_driving
grid_R035_C028,23.042641087041183,120.16327258673086,安南圖書館,23.047222,120.18481,2.6858,4.558333333333334,osrm_driving
grid_R035_C029,23.04266682108794,120.16815106563354,安南圖書館,23.047222,120.18481,2.8249,6.131666666666666,osrm_driving
grid_R035_C030,23.042692404692644,120.17302955152051,安南圖書館,23.047222,120.18481,2.0295,4.996666666666667,osrm_driving
grid_R035_C031,23.04271783785443,120.17790804435086,台江文化中心圖書館,23.045984,120.188233,1.8209,5.0649999999999995,osrm_driving
grid_R035_C032,23.04274312057243,120.1827865440836,台江文化中心圖書館,23.045984,120.188233,1.2505,2.7816666666666667,osrm_driving
grid_R035_C033,23.04276825284578,120.18766505067782,台江文化中心圖書館,23.045984,120.188233,0.7106,1.2966666666666666,osrm_driving
grid_R035_C034,23.042793234673628,120.19254356409256,台江文化中心圖書館,23.045984,120.188233,0.7896,1.7066666666666668,osrm_driving
grid_R035_C035,23.04281806605513,120.19742208428688,台江文化中心圖書館,23.045984,120.188233,1.0749000000000002,2.2666666666666666,osrm_driving
grid_R035_C036,23.042842746989436,120.2023006112198,台江文化中心圖書館,23.045984,120.188233,1.6296,3.5933333333333333,osrm_driving
grid_R035_C037,23.042867277475708,120.20717914485044,台江文化中心圖書館,23.045984,120.188233,2.0711,3.9616666666666664,osrm_driving
grid_R035_C038,23.04289165751311,120.2120576851378,台江文化中心圖書館,23.045984,120.188233,2.8727,5.505,osrm_driving
grid_R035_C039,23.04291588710082,120.21693623204098,台江文化中心圖書館,23.045984,120.188233,3.217,5.5183333333333335,osrm_driving
grid_R035_C040,23.04293996623801,120.22181478551896,台江文化中心圖書館,23.045984,120.188233,3.754,7.645,osrm_driving
grid_R035_C041,23.04296389492385,120.22669334553086,市圖總館（新總館）,23.024401,120.238004,2.4941,6.678333333333333,osrm_driving
grid_R035_C042,23.04298767315754,120.23157191203572,市圖總館（新總館）,23.024401,120.238004,2.6465,6.286666666666666,osrm_driving
grid_R035_C043,23.043011300938275,120.23645048499256,市圖總館（新總館）,23.024401,120.238004,2.714,6.043333333333334,osrm_driving
grid_R035_C044,23.04303477826524,120.24132906436044,市圖總館（新總館）,23.024401,120.238004,3.0094000000000003,6.168333333333334,osrm_driving
grid_R035_C045,23.043058105137636,120.24620765009844,市圖總館（新總館）,23.024401,120.238004,3.5311999999999997,6.361666666666666,osrm_driving
grid_R035_C046,23.04308128155468,120.2510862421656,市圖總館（公園總館）,23.004016,120.212445,9.0247,10.811666666666667,osrm_driving
grid_R035_C047,23.04310430751558,120.25596484052092,永康區圖書館,23.018985,120.25988,3.1961,6.6433333333333335,osrm_driving
grid_R035_C048,23.043127183019543,120.26084344512354,永康區圖書館,23.018985,120.25988,2.9949,6.623333333333333,osrm_driving
grid_R035_C049,23.04314990806581,120.26572205593246,永康區圖書館,23.018985,120.25988,3.455,6.913333333333333,osrm_driving
grid_R035_C050,23.043172482653596,120.27060067290672,永康區圖書館,23.018985,120.25988,3.6198,7.166666666666667,osrm_driving
grid_R035_C051,23.043194906782137,120.27547929600536,永康區圖書館,23.018985,120.25988,4.4965,7.661666666666666,osrm_driving
grid_R035_C052,23.043217180450664,120.28035792518746,新化區圖書館,23.038088,120.310581,4.3283000000000005,8.005,osrm_driving
grid_R035_C053,23.04323930365843,120.28523656041207,新化區圖書館,23.038088,120.310581,3.6171,6.191666666666666,osrm_driving
grid_R035_C054,23.043261276404667,120.2901152016382,新化區圖書館,23.038088,120.310581,3.507,5.005,osrm_driving
grid_R035_C055,23.04328309868865,120.29499384882496,新化區圖書館,23.038088,120.310581,2.2571999999999997,3.72,osrm_driving
grid_R035_C056,23.043304770509614,120.29987250193136,新化區圖書館,23.038088,120.310581,1.823,3.425,osrm_driving
grid_R035_C057,23.04332629186684,120.30475116091642,新化區圖書館,23.038088,120.310581,1.157,2.0216666666666665,osrm_driving
grid_R035_C058,23.043347662759587,120.30962982573922,新化區圖書館,23.038088,120.310581,0.9885,2.6383333333333336,osrm_driving
grid_R035_C059,23.04336888318713,120.31450849635884,新化區圖書館,23.038088,120.310581,0.7175,0.8049999999999999,osrm_driving
grid_R035_C060,23.04338995314875,120.31938717273428,新化區圖書館,23.038088,120.310581,2.2463,3.0283333333333333,osrm_driving
grid_R035_C061,23.04341087264373,120.32426585482456,新化區圖書館,23.038088,120.310581,6.4591,6.483333333333333,osrm_driving
grid_R035_C062,23.043431641671347,120.3291445425888,新化區圖書館,23.038088,120.310581,3.6769,5.491666666666666,osrm_driving
grid_R035_C063,23.04345226023091,120.33402323598598,新化區圖書館,23.038088,120.310581,4.2641,7.848333333333333,osrm_driving
grid_R035_C064,23.043472728321714,120.3389019349752,新化區圖書館,23.038088,120.310581,10.1045,18.188333333333333,osrm_driving
grid_R035_C065,23.043493045943062,120.34378063951549,新化區圖書館,23.038088,120.310581,9.5735,16.051666666666666,osrm_driving
grid_R035_C066,23.043513213094258,120.34865934956584,新化區圖書館,23.038088,120.310581,9.0795,13.69,osrm_driving
grid_R035_C067,23.04353322977462,120.35353806508536,新化區圖書館,23.038088,120.310581,8.8355,13.976666666666668,osrm_driving
grid_R035_C068,23.043553095983462,120.35841678603308,新化區圖書館,23.038088,120.310581,7.023,14.026666666666667,osrm_driving
grid_R035_C069,23.043572811720125,120.36329551236804,新化區圖書館,23.038088,120.310581,6.4795,10.14,osrm_driving
grid_R035_C070,23.043592376983927,120.36817424404926,新化區圖書館,23.038088,120.310581,7.5454,13.43,osrm_driving
grid_R035_C071,23.0436117917742,120.3730529810358,新化區圖書館,23.038088,120.310581,7.9443,15.83,osrm_driving
grid_R035_C072,23.043631056090288,120.37793172328674,新化區圖書館,23.038088,120.310581,9.1331,20.98,osrm_driving
grid_R035_C073,23.043650169931535,120.38281047076109,左鎮區圖書館,23.056394,120.408727,6.8471,19.896666666666665,osrm_driving
grid_R035_C074,23.04366913329729,120.38768922341788,左鎮區圖書館,23.056394,120.408727,7.1286000000000005,21.47,osrm_driving
grid_R035_C075,23.043687946186907,120.39256798121616,左鎮區圖書館,23.056394,120.408727,4.2717,11.268333333333334,osrm_driving
grid_R035_C076,23.043706608599752,120.39744674411496,左鎮區圖書館,23.056394,120.408727,3.3416,6.528333333333333,osrm_driving
grid_R035_C077,23.04372512053518,120.40232551207338,左鎮區圖書館,23.056394,120.408727,2.381,9.863333333333332,osrm_driving
grid_R035_C078,23.04374348199257,120.4072042850504,左鎮區圖書館,23.056394,120.408727,2.2063,8.014999999999999,osrm_driving
grid_R035_C079,23.0437616929713,120.4120830630051,左鎮區圖書館,23.056394,120.408727,2.4966,9.683333333333334,osrm_driving
grid_R035_C080,23.04377975347074,120.4169618458965,左鎮區圖書館,23.056394,120.408727,4.194,10.768333333333334,osrm_driving
grid_R035_C081,23.04379766349029,120.42184063368364,左鎮區圖書館,23.056394,120.408727,2.732,6.569999999999999,osrm_driving
grid_R035_C082,23.04381542302933,120.42671942632556,左鎮區圖書館,23.056394,120.408727,2.6296,5.776666666666667,osrm_driving
grid_R035_C083,23.043833032087257,120.43159822378132,左鎮區圖書館,23.056394,120.408727,3.0315,5.723333333333333,osrm_driving
grid_R035_C084,23.043850490663473,120.43647702600994,左鎮區圖書館,23.056394,120.408727,3.8699,9.105,osrm_driving
grid_R035_C085,23.043867798757383,120.44135583297046,南化區圖書館,23.045724,120.480301,4.594600000000001,7.346666666666667,osrm_driving
grid_R035_C086,23.043884956368405,120.44623464462192,南化區圖書館,23.045724,120.480301,4.4451,6.933333333333334,osrm_driving
grid_R035_C087,23.04390196349595,120.4511134609234,南化區圖書館,23.045724,120.480301,3.2946999999999997,5.431666666666667,osrm_driving
grid_R035_C088,23.04391882013945,120.4559922818339,南化區圖書館,23.045724,120.480301,3.0063,5.013333333333334,osrm_driving
grid_R035_C089,23.043935526298306,120.46087110731249,南化區圖書館,23.045724,120.480301,2.2592,3.828333333333333,osrm_driving
grid_R035_C090,23.04395208197198,120.46574993731814,南化區圖書館,23.045724,120.480301,1.885,4.058333333333334,osrm_driving
grid_R035_C091,23.043968487159884,120.47062877180994,南化區圖書館,23.045724,120.480301,1.1752,2.183333333333333,osrm_driving
grid_R035_C092,23.04398474186148,120.47550761074692,南化區圖書館,23.045724,120.480301,0.9107,1.4833333333333334,osrm_driving
grid_R035_C093,23.0440008460762,120.48038645408812,南化區圖書館,23.045724,120.480301,0.2515,0.9016666666666668,osrm_driving
grid_R035_C094,23.044016799803508,120.48526530179262,南化區圖書館,23.045724,120.480301,1.2893,3.798333333333334,osrm_driving
grid_R035_C095,23.044032603042854,120.4901441538194,南化區圖書館,23.045724,120.480301,1.8936,5.760000000000001,osrm_driving
grid_R035_C096,23.044048255793705,120.4950230101275,南化區圖書館,23.045724,120.480301,2.2142,8.141666666666667,osrm_driving
grid_R035_C097,23.04406375805552,120.49990187067598,南化區圖書館,23.045724,120.480301,2.906,9.028333333333334,osrm_driving
grid_R035_C098,23.044079109827788,120.50478073542386,南化區圖書館,23.045724,120.480301,3.3827,7.396666666666667,osrm_driving
grid_R035_C099,23.044094311109973,120.50965960433018,南化區圖書館,23.045724,120.480301,4.8181,8.74,osrm_driving
grid_R035_C100,23.04410936190156,120.514538477354,南化區圖書館,23.045724,120.480301,4.9658,8.795,osrm_driving
grid_R035_C101,23.04412426220204,120.51941735445436,南化區圖書館,23.045724,120.480301,9.9567,20.790000000000003,osrm_driving
grid_R035_C102,23.044139012010906,120.52429623559024,南化區圖書館,23.045724,120.480301,9.537,18.271666666666665,osrm_driving
grid_R036_C005,23.04652240497349,120.05103796353556,土城圖書館,23.066305,120.126709,14.8659,36.08166666666667,osrm_driving
grid_R036_C006,23.04655160530037,120.05591643304682,土城圖書館,23.066305,120.126709,14.7421,35.586666666666666,osrm_driving
grid_R036_C007,23.04658065517383,120.06079491048516,土城圖書館,23.066305,120.126709,7.912,17.066666666666666,osrm_driving
grid_R036_C008,23.046609554592877,120.0656733958097,土城圖書館,23.066305,120.126709,7.6405,16.415,osrm_driving
grid_R036_C009,23.04663830355653,120.07055188897948,土城圖書館,23.066305,120.126709,7.3663,15.756666666666666,osrm_driving
grid_R036_C010,23.046666902063816,120.07543038995348,土城圖書館,23.066305,120.126709,7.2497,16.433333333333334,osrm_driving
grid_R036_C011,23.046695350113747,120.08030889869082,土城圖書館,23.066305,120.126709,6.6741,16.255,osrm_driving
grid_R036_C012,23.046723647705377,120.08518741515056,土城圖書館,23.066305,120.126709,6.2258,15.176666666666668,osrm_driving
grid_R036_C013,23.046751794837725,120.09006593929176,土城圖書館,23.066305,120.126709,5.7258,13.976666666666668,osrm_driving
grid_R036_C014,23.04677979150985,120.09494447107342,土城圖書館,23.066305,120.126709,5.2257,12.778333333333334,osrm_driving
grid_R036_C015,23.04680763772078,120.09982301045466,土城圖書館,23.066305,120.126709,4.7256,11.578333333333337,osrm_driving
grid_R036_C016,23.04683533346959,120.10470155739448,土城圖書館,23.066305,120.126709,4.2254,10.378333333333334,osrm_driving
grid_R036_C017,23.04686287875533,120.109580111852,土城圖書館,23.066305,120.126709,3.7254,9.178333333333336,osrm_driving
grid_R036_C018,23.046890273577063,120.11445867378622,土城圖書館,23.066305,120.126709,3.2253000000000003,7.9766666666666675,osrm_driving
grid_R036_C019,23.04691751793385,120.1193372431562,土城圖書館,23.066305,120.126709,2.7489,6.833333333333333,osrm_driving
grid_R036_C020,23.046944611824767,120.12421581992103,土城圖書館,23.066305,120.126709,2.8091999999999997,7.623333333333333,osrm_driving
grid_R036_C021,23.046971555248906,120.12909440403976,土城圖書館,23.066305,120.126709,3.9499,8.373333333333333,osrm_driving
grid_R036_C022,23.046998348205335,120.13397299547135,土城圖書館,23.066305,120.126709,3.5453,6.83,osrm_driving
grid_R036_C023,23.047024990693156,120.13885159417497,土城圖書館,23.066305,120.126709,3.3364000000000003,5.5600000000000005,osrm_driving
grid_R036_C024,23.047051482711453,120.14373020010962,土城圖書館,23.066305,120.126709,3.4181999999999997,5.196666666666667,osrm_driving
grid_R036_C025,23.04707782425933,120.14860881323436,土城圖書館,23.066305,120.126709,3.8142,5.843333333333334,osrm_driving
grid_R036_C026,23.047104015335883,120.1534874335082,土城圖書館,23.066305,120.126709,4.1845,9.326666666666666,osrm_driving
grid_R036_C027,23.047130055940237,120.15836606089026,安南圖書館,23.047222,120.18481,3.6429,7.721666666666667,osrm_driving
grid_R036_C028,23.047155946071495,120.16324469533954,安南圖書館,23.047222,120.18481,2.835,6.218333333333334,osrm_driving
grid_R036_C029,23.047181685728777,120.16812333681511,安南圖書館,23.047222,120.18481,1.9895,3.7266666666666666,osrm_driving
grid_R036_C030,23.047207274911212,120.17300198527606,安南圖書館,23.047222,120.18481,1.5555,3.103333333333333,osrm_driving
grid_R036_C031,23.047232713617923,120.17788064068137,安南圖書館,23.047222,120.18481,1.0474,2.305,osrm_driving
grid_R036_C032,23.047258001848057,120.18275930299012,安南圖書館,23.047222,120.18481,0.4004,0.895,osrm_driving
grid_R036_C033,23.047283139600747,120.18763797216134,台江文化中心圖書館,23.045984,120.188233,0.3425,1.0633333333333332,osrm_driving
grid_R036_C034,23.047308126875137,120.19251664815413,台江文化中心圖書館,23.045984,120.188233,0.5362,1.5683333333333331,osrm_driving
grid_R036_C035,23.04733296367037,120.19739533092746,台江文化中心圖書館,23.045984,120.188233,1.2753,2.5166666666666666,osrm_driving
grid_R036_C036,23.04735764998562,120.20227402044044,台江文化中心圖書館,23.045984,120.188233,2.1462,3.693333333333334,osrm_driving
grid_R036_C037,23.04738218582003,120.20715271665212,台江文化中心圖書館,23.045984,120.188233,2.3495,4.760000000000001,osrm_driving
grid_R036_C038,23.047406571172775,120.2120314195215,台江文化中心圖書館,23.045984,120.188233,2.744,4.616666666666666,osrm_driving
grid_R036_C039,23.047430806043035,120.21691012900769,台江文化中心圖書館,23.045984,120.188233,3.4098,6.2733333333333325,osrm_driving
grid_R036_C040,23.047454890429957,120.22178884506964,台江文化中心圖書館,23.045984,120.188233,4.1711,7.71,osrm_driving
grid_R036_C041,23.04747882433275,120.2266675676665,台江文化中心圖書館,23.045984,120.188233,4.886699999999999,8.168333333333333,osrm_driving
