unit_id,centroid_lat,centroid_lon,nearest_library,library_lat,library_lon,distance_km,time_min,method,village_name,district
67000270003,22.977363202128934,120.2602649282724,仁德區圖書館,22.972232,120.253105,1.4774,3.405,osrm_driving,一甲里,仁德區
67000270008,22.936468614030648,120.25919509500238,仁德區圖書館,22.972232,120.253105,4.5007,7.198333333333333,osrm_driving,上崙里,仁德區
67000270017,22.909460304973106,120.25126220708894,仁德區圖書館,22.972232,120.253105,8.7098,11.903333333333334,osrm_driving,中洲里,仁德區
67000270015,22.919636357508654,120.2212968140428,喜樹圖書館,22.940384,120.17836,8.1038,9.763333333333332,osrm_driving,二行里,仁德區
67000270013,22.95911452710533,120.2234797535037,林森圖書館,22.986591,120.223125,5.001399999999999,7.29,osrm_driving,仁和里,仁德區
67000270004,22.967857816916037,120.24502362738552,仁德區圖書館,22.972232,120.253105,1.1451,2.665,osrm_driving,仁德里,仁德區
67000270014,22.95122640274464,120.21966702530514,林森圖書館,22.986591,120.223125,5.3635,7.845,osrm_driving,仁愛里,仁德區
67000270005,22.96755829546908,120.26034669270224,仁德區圖書館,22.972232,120.253105,1.2693,3.1883333333333335,osrm_driving,仁義里,仁德區
67000270011,22.92335201207615,120.23823021308048,仁德區圖書館,22.972232,120.253105,5.9924,7.545,osrm_driving,保安里,仁德區
67000270002,22.98489185990444,120.26227162620889,仁德區圖書館,22.972232,120.253105,2.2687,4.641666666666667,osrm_driving,土庫里,仁德區
67000270016,22.921876348799103,120.20800447579008,喜樹圖書館,22.940384,120.17836,5.1068,8.979999999999999,osrm_driving,大甲里,仁德區
67000270001,22.99102128965278,120.26113691916468,仁德區圖書館,22.972232,120.253105,2.5925,4.441666666666666,osrm_driving,太子里,仁德區
67000270007,22.949662455723367,120.24643550643744,仁德區圖書館,22.972232,120.253105,3.0726,4.321666666666667,osrm_driving,後壁里,仁德區
67000270012,22.94221365390853,120.22183432094936,喜樹圖書館,22.940384,120.17836,7.4561,7.866666666666666,osrm_driving,成功里,仁德區
